speler_x_midden,speler_x_links,ruimte_rechts,steen_x,steen_y,steen_snelheid,relatief_verschil,aantal_stenen,score,actie
200,180,180,141,492,11.59,-59,3,315,1
210,190,170,141,528,11.59,-69,3,315,0
210,190,170,141,564,11.59,-69,3,315,0
210,190,170,141,600,11.59,-69,3,315,0
210,190,170,141,636,11.59,-69,3,315,0
210,190,170,352,393,11.2,142,2,315,0
210,190,170,352,426,11.2,142,2,315,0
210,190,170,352,459,11.2,142,3,315,0
210,190,170,352,492,11.2,142,3,315,0
210,190,170,352,525,11.2,142,3,315,0
210,190,170,352,558,11.2,142,3,315,0
210,190,170,352,591,11.2,142,3,315,0
210,190,170,352,624,11.2,142,3,315,0
210,190,170,320,436,10.76,110,3,315,0
210,190,170,320,469,10.76,110,3,315,0
210,190,170,320,502,10.76,110,3,316,0
210,190,170,320,535,10.76,110,3,316,0
210,190,170,320,568,10.76,110,3,316,0
210,190,170,320,601,10.76,110,3,316,0
210,190,170,320,634,10.76,110,3,316,0
210,190,170,298,453,11.34,88,3,316,0
210,190,170,298,486,11.34,88,3,316,0
210,190,170,298,519,11.34,88,3,316,0
210,190,170,298,552,11.34,88,3,316,0
210,190,170,298,585,11.34,88,3,316,0
195,175,185,199,396,10.68,4,3,316,-1
180,160,200,199,429,10.68,19,2,316,-1
165,145,215,199,462,10.68,34,3,316,-1
160,140,220,199,495,10.68,39,3,316,0
160,140,220,199,528,10.68,39,3,316,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,201,-12,3.43,1,1,1,0
200,180,180,201,-3,3.43,1,1,1,0
200,180,180,201,6,3.43,1,1,1,0
200,180,180,201,15,3.43,1,1,1,0
200,180,180,201,24,3.43,1,1,1,0
200,180,180,201,33,3.43,1,1,1,0
200,180,180,201,42,3.43,1,1,1,0
200,180,180,201,51,3.43,1,1,1,0
200,180,180,201,60,3.43,1,1,1,0
200,180,180,201,69,3.43,1,1,1,0
200,180,180,201,78,3.43,1,1,1,0
200,180,180,201,87,3.43,1,1,1,0
200,180,180,201,96,3.43,1,1,1,0
200,180,180,201,105,3.43,1,1,1,0
200,180,180,201,114,3.43,1,1,1,0
200,180,180,201,123,3.43,1,1,1,0
200,180,180,201,132,3.43,1,1,1,0
200,180,180,201,141,3.43,1,1,1,0
200,180,180,201,150,3.43,1,1,1,0
200,180,180,201,159,3.43,1,1,1,0
200,180,180,201,168,3.43,1,2,2,0
200,180,180,201,177,3.43,1,2,2,0
200,180,180,201,186,3.43,1,2,2,0
200,180,180,201,195,3.43,1,2,2,0
200,180,180,201,204,3.43,1,2,2,0
200,180,180,201,213,3.43,1,2,2,0
200,180,180,201,222,3.43,1,2,2,0
200,180,180,201,231,3.43,1,2,2,0
200,180,180,201,240,3.43,1,2,2,0
200,180,180,201,249,3.43,1,2,2,0
200,180,180,201,258,3.43,1,2,2,0
200,180,180,201,267,3.43,1,2,2,0
200,180,180,201,276,3.43,1,2,2,0
200,180,180,201,285,3.43,1,2,2,0
200,180,180,201,294,3.43,1,2,2,0
200,180,180,201,303,3.43,1,2,2,0
215,195,165,201,312,3.43,-14,2,2,1
230,210,150,201,321,3.43,-29,2,2,1
245,225,135,201,330,3.43,-44,2,2,1
260,240,120,201,339,3.43,-59,2,2,1
275,255,105,201,348,3.43,-74,3,3,1
290,270,90,201,357,3.43,-89,3,3,1
305,285,75,201,366,3.43,-104,3,3,1
320,300,60,201,375,3.43,-119,3,3,1
335,315,45,201,384,3.43,-134,3,3,1
350,330,30,201,393,3.43,-149,3,3,1
365,345,15,201,402,3.43,-164,3,3,1
365,345,15,201,411,3.43,-164,3,3,0
365,345,15,201,420,3.43,-164,3,3,0
365,345,15,201,429,3.43,-164,3,3,0
365,345,15,201,438,3.43,-164,3,3,0
365,345,15,201,447,3.43,-164,3,3,0
365,345,15,201,456,3.43,-164,3,3,0
365,345,15,201,465,3.43,-164,3,3,0
365,345,15,201,474,3.43,-164,3,3,0
365,345,15,201,483,3.43,-164,3,3,0
365,345,15,201,492,3.43,-164,3,3,0
365,345,15,201,501,3.43,-164,3,3,0
365,345,15,201,510,3.43,-164,3,3,0
365,345,15,201,519,3.43,-164,3,3,0
365,345,15,201,528,3.43,-164,4,4,0
365,345,15,201,537,3.43,-164,4,4,0
365,345,15,201,546,3.43,-164,4,4,0
365,345,15,201,555,3.43,-164,4,4,0
365,345,15,201,564,3.43,-164,4,4,0
365,345,15,201,573,3.43,-164,4,4,0
365,345,15,201,582,3.43,-164,4,4,0
365,345,15,201,591,3.43,-164,4,4,0
365,345,15,201,600,3.43,-164,4,4,0
365,345,15,201,609,3.43,-164,4,4,0
365,345,15,201,618,3.43,-164,4,4,0
365,345,15,201,627,3.43,-164,4,4,0
365,345,15,208,458,2.59,-157,4,4,0
365,345,15,208,467,2.59,-157,4,4,0
365,345,15,208,476,2.59,-157,4,4,0
365,345,15,208,485,2.59,-157,3,4,0
365,345,15,208,494,2.59,-157,3,4,0
365,345,15,208,503,2.59,-157,3,4,0
365,345,15,208,512,2.59,-157,3,4,0
365,345,15,208,521,2.59,-157,3,4,0
365,345,15,208,530,2.59,-157,4,5,0
365,345,15,208,539,2.59,-157,4,5,0
365,345,15,208,548,2.59,-157,4,5,0
365,345,15,208,557,2.59,-157,4,5,0
365,345,15,208,566,2.59,-157,4,5,0
375,355,5,208,575,2.59,-167,4,5,1
380,360,0,208,584,2.59,-172,4,5,1
380,360,0,311,416,2.78,-69,4,5,1
380,360,0,311,425,2.78,-69,4,5,1
380,360,0,311,434,2.78,-69,4,5,0
380,360,0,311,443,2.78,-69,4,5,0
380,360,0,311,452,2.78,-69,4,5,0
380,360,0,311,461,2.78,-69,4,5,0
380,360,0,311,470,2.78,-69,4,5,0
380,360,0,311,479,2.78,-69,3,5,0
380,360,0,311,488,2.78,-69,3,5,0
380,360,0,311,497,2.78,-69,3,5,0
380,360,0,311,506,2.78,-69,3,5,0
380,360,0,311,515,2.78,-69,3,5,0
380,360,0,311,524,2.78,-69,4,5,0
380,360,0,311,533,2.78,-69,4,6,0
380,360,0,311,542,2.78,-69,4,6,0
380,360,0,311,551,2.78,-69,4,6,0
380,360,0,311,560,2.78,-69,4,6,0
380,360,0,311,569,2.78,-69,4,6,0
380,360,0,311,578,2.78,-69,4,6,0
370,350,10,311,587,2.78,-59,4,6,-1
355,335,25,311,596,2.78,-44,4,6,-1
340,320,40,311,605,2.78,-29,4,6,-1
325,305,55,311,614,2.78,-14,4,6,-1
315,295,65,311,623,2.78,-4,4,6,0
315,295,65,311,632,2.78,-4,4,6,0
315,295,65,311,641,2.78,-4,4,6,0
330,310,50,251,470,3.32,-79,3,6,1
345,325,35,251,479,3.32,-94,3,6,1
360,340,20,251,488,3.32,-109,3,6,1
365,345,15,251,497,3.32,-114,3,6,0
365,345,15,251,506,3.32,-114,3,6,0
365,345,15,251,515,3.32,-114,3,6,0
365,345,15,251,524,3.32,-114,4,6,0
365,345,15,251,533,3.32,-114,4,7,0
365,345,15,251,542,3.32,-114,4,7,0
365,345,15,251,551,3.32,-114,4,7,0
365,345,15,251,560,3.32,-114,4,7,0
365,345,15,251,569,3.32,-114,4,7,0
365,345,15,251,578,3.32,-114,4,7,0
360,340,20,251,587,3.32,-109,4,7,-1
345,325,35,251,596,3.32,-94,4,7,-1
330,310,50,251,605,3.32,-79,4,7,-1
315,295,65,251,614,3.32,-64,4,7,-1
300,280,80,251,623,3.32,-49,4,7,-1
285,265,95,251,632,3.32,-34,4,7,-1
270,250,110,251,641,3.32,-19,4,7,-1
255,235,125,251,650,3.32,-4,4,7,-1
240,220,140,74,487,3.43,-166,3,7,-1
225,205,155,74,496,3.43,-151,3,7,-1
210,190,170,74,505,3.43,-136,3,7,-1
195,175,185,74,514,3.43,-121,3,7,-1
180,160,200,74,523,3.43,-106,4,7,-1
170,150,210,74,532,3.43,-96,4,7,0
170,150,210,74,541,3.43,-96,4,8,0
170,150,210,74,550,3.43,-96,4,8,0
170,150,210,74,559,3.43,-96,4,8,0
170,150,210,74,568,3.43,-96,4,8,0
170,150,210,74,577,3.43,-96,4,8,0
170,150,210,74,586,3.43,-96,4,8,0
170,150,210,74,595,3.43,-96,4,8,0
170,150,210,74,604,3.43,-96,4,8,0
170,150,210,74,613,3.43,-96,4,8,0
170,150,210,110,444,2.88,-60,4,8,0
170,150,210,110,453,2.88,-60,4,8,0
170,150,210,110,462,2.88,-60,4,8,0
170,150,210,110,471,2.88,-60,3,8,0
170,150,210,110,480,2.88,-60,3,8,0
170,150,210,110,489,2.88,-60,3,8,0
170,150,210,110,498,2.88,-60,3,8,0
170,150,210,110,507,2.88,-60,3,8,0
170,150,210,110,516,2.88,-60,4,8,0
170,150,210,110,525,2.88,-60,4,8,0
170,150,210,110,534,2.88,-60,4,8,0
170,150,210,110,543,2.88,-60,4,9,0
170,150,210,110,552,2.88,-60,4,9,0
170,150,210,110,561,2.88,-60,4,9,0
170,150,210,110,570,2.88,-60,4,9,0
170,150,210,110,579,2.88,-60,4,9,0
170,150,210,110,588,2.88,-60,4,9,0
170,150,210,110,597,2.88,-60,4,9,0
170,150,210,110,606,2.88,-60,4,9,0
170,150,210,110,615,2.88,-60,4,9,0
180,160,200,153,446,2.97,-27,4,9,1
195,175,185,153,455,2.97,-42,4,9,1
210,190,170,153,464,2.97,-57,4,9,1
225,205,155,153,473,2.97,-72,3,9,1
240,220,140,153,482,2.97,-87,3,9,1
255,235,125,153,491,2.97,-102,3,9,1
270,250,110,153,500,2.97,-117,3,9,1
285,265,95,153,509,2.97,-132,4,9,1
300,280,80,153,518,2.97,-147,4,9,1
315,295,65,153,527,2.97,-162,4,9,1
315,295,65,153,536,2.97,-162,4,9,0
315,295,65,153,545,2.97,-162,4,10,0
315,295,65,153,554,2.97,-162,4,10,0
315,295,65,312,392,2.73,-3,4,10,0
315,295,65,312,401,2.73,-3,4,10,0
315,295,65,312,410,2.73,-3,4,10,0
315,295,65,312,419,2.73,-3,4,10,0
315,295,65,312,428,2.73,-3,4,10,0
300,280,80,312,437,2.73,12,4,10,-1
285,265,95,312,446,2.73,27,4,10,-1
270,250,110,312,455,2.73,42,4,10,-1
255,235,125,312,464,2.73,57,4,10,-1
240,220,140,312,473,2.73,72,4,10,-1
225,205,155,312,482,2.73,87,3,10,-1
210,190,170,312,491,2.73,102,3,10,-1
195,175,185,312,500,2.73,117,3,10,-1
180,160,200,312,509,2.73,132,4,10,-1
165,145,215,312,518,2.73,147,4,10,-1
150,130,230,312,527,2.73,162,4,10,-1
150,130,230,312,536,2.73,162,4,10,0
150,130,230,312,545,2.73,162,4,10,0
150,130,230,312,554,2.73,162,4,11,0
150,130,230,312,563,2.73,162,4,11,0
150,130,230,172,397,3.17,22,4,11,0
150,130,230,172,406,3.17,22,4,11,0
150,130,230,172,415,3.17,22,4,11,0
150,130,230,172,424,3.17,22,4,11,0
150,130,230,172,433,3.17,22,4,11,0
150,130,230,172,442,3.17,22,4,11,0
145,125,235,172,451,3.17,27,4,11,-1
130,110,250,172,460,3.17,42,4,11,-1
115,95,265,172,469,3.17,57,4,11,-1
100,80,280,172,478,3.17,72,3,11,-1
85,65,295,172,487,3.17,87,3,11,-1
70,50,310,172,496,3.17,102,3,11,-1
55,35,325,172,505,3.17,117,4,11,-1
45,25,335,172,514,3.17,127,4,11,0
45,25,335,172,523,3.17,127,4,11,0
45,25,335,172,532,3.17,127,4,11,0
45,25,335,172,541,3.17,127,4,11,0
45,25,335,172,550,3.17,127,4,11,0
45,25,335,172,559,3.17,127,4,12,0
45,25,335,148,529,3.97,103,4,12,0
45,25,335,148,541,3.97,103,4,12,0
45,25,335,148,553,3.97,103,4,12,0
45,25,335,148,565,3.97,103,4,12,0
45,25,335,148,577,3.97,103,4,12,0
45,25,335,148,589,3.97,103,4,12,0
45,25,335,148,601,3.97,103,4,12,0
45,25,335,50,390,3.86,5,4,12,0
45,25,335,50,402,3.86,5,4,12,0
60,40,320,50,414,3.86,-10,4,12,1
75,55,305,50,426,3.86,-25,3,12,1
90,70,290,50,438,3.86,-40,2,12,1
105,85,275,50,450,3.86,-55,3,12,1
120,100,260,50,462,3.86,-70,3,12,1
135,115,245,50,474,3.86,-85,3,12,1
150,130,230,50,486,3.86,-100,3,12,1
155,135,225,50,498,3.86,-105,3,12,0
155,135,225,50,510,3.86,-105,3,12,0
155,135,225,50,522,3.86,-105,3,12,0
155,135,225,50,534,3.86,-105,3,13,0
155,135,225,50,546,3.86,-105,3,13,0
155,135,225,50,558,3.86,-105,3,13,0
155,135,225,50,570,3.86,-105,3,13,0
155,135,225,50,582,3.86,-105,3,13,0
155,135,225,50,594,3.86,-105,3,13,0
155,135,225,50,606,3.86,-105,3,13,0
155,135,225,50,618,3.86,-105,3,13,0
155,135,225,50,630,3.86,-105,3,13,0
155,135,225,50,642,3.86,-105,3,13,0
155,135,225,133,312,3.17,-22,2,13,0
155,135,225,133,321,3.17,-22,2,13,0
155,135,225,133,330,3.17,-22,3,13,0
155,135,225,133,339,3.17,-22,3,13,0
155,135,225,133,348,3.17,-22,3,13,0
155,135,225,133,357,3.17,-22,3,13,0
155,135,225,133,366,3.17,-22,3,13,0
155,135,225,133,375,3.17,-22,3,13,0
155,135,225,133,384,3.17,-22,3,13,0
155,135,225,133,393,3.17,-22,3,13,0
155,135,225,133,402,3.17,-22,3,14,0
155,135,225,133,411,3.17,-22,3,14,0
155,135,225,133,420,3.17,-22,3,14,0
155,135,225,133,429,3.17,-22,3,14,0
160,140,220,133,438,3.17,-27,3,14,1
175,155,205,133,447,3.17,-42,3,14,1
190,170,190,133,456,3.17,-57,3,14,1
205,185,175,133,465,3.17,-72,3,14,1
220,200,160,133,474,3.17,-87,3,14,1
235,215,145,133,483,3.17,-102,3,14,1
235,215,145,133,492,3.17,-102,4,14,0
235,215,145,133,501,3.17,-102,4,14,0
235,215,145,133,510,3.17,-102,4,14,0
235,215,145,133,519,3.17,-102,4,14,0
235,215,145,133,528,3.17,-102,4,14,0
235,215,145,133,537,3.17,-102,4,14,0
235,215,145,133,546,3.17,-102,4,14,0
235,215,145,133,555,3.17,-102,4,14,0
235,215,145,133,564,3.17,-102,4,14,0
235,215,145,133,573,3.17,-102,4,14,0
235,215,145,133,582,3.17,-102,4,15,0
235,215,145,133,591,3.17,-102,4,15,0
235,215,145,133,600,3.17,-102,4,15,0
235,215,145,133,609,3.17,-102,4,15,0
235,215,145,133,618,3.17,-102,4,15,0
235,215,145,133,627,3.17,-102,4,15,0
235,215,145,133,636,3.17,-102,4,15,0
235,215,145,355,477,3.15,120,4,15,0
235,215,145,355,486,3.15,120,3,15,0
235,215,145,355,495,3.15,120,4,15,0
235,215,145,355,504,3.15,120,4,15,0
235,215,145,355,513,3.15,120,4,15,0
235,215,145,355,522,3.15,120,4,15,0
235,215,145,355,531,3.15,120,4,15,0
235,215,145,355,540,3.15,120,4,15,0
235,215,145,355,549,3.15,120,4,15,0
235,215,145,355,558,3.15,120,4,15,0
235,215,145,355,567,3.15,120,4,15,0
235,215,145,355,576,3.15,120,4,15,0
235,215,145,355,585,3.15,120,4,15,0
235,215,145,355,594,3.15,120,4,16,0
235,215,145,176,440,3.03,-59,4,16,0
235,215,145,176,449,3.03,-59,4,16,0
235,215,145,176,458,3.03,-59,4,16,0
235,215,145,176,467,3.03,-59,4,16,0
235,215,145,176,476,3.03,-59,4,16,0
235,215,145,176,485,3.03,-59,4,16,0
235,215,145,176,494,3.03,-59,4,16,0
235,215,145,176,503,3.03,-59,4,16,0
235,215,145,176,512,3.03,-59,4,16,0
235,215,145,176,521,3.03,-59,4,16,0
235,215,145,176,530,3.03,-59,4,16,0
235,215,145,176,539,3.03,-59,4,16,0
235,215,145,176,548,3.03,-59,4,16,0
235,215,145,176,557,3.03,-59,4,16,0
235,215,145,176,566,3.03,-59,4,16,0
235,215,145,176,575,3.03,-59,4,16,0
235,215,145,176,584,3.03,-59,4,16,0
235,215,145,176,593,3.03,-59,4,16,0
235,215,145,176,602,3.03,-59,4,16,0
235,215,145,176,611,3.03,-59,4,17,0
235,215,145,176,620,3.03,-59,4,17,0
235,215,145,176,629,3.03,-59,4,17,0
235,215,145,176,638,3.03,-59,4,17,0
235,215,145,176,647,3.03,-59,4,17,0
235,215,145,119,649,3.81,-116,4,17,0
235,215,145,364,443,4.05,129,3,17,0
235,215,145,364,455,4.05,129,3,17,0
235,215,145,364,467,4.05,129,3,17,0
235,215,145,364,479,4.05,129,3,17,0
235,215,145,364,491,4.05,129,3,17,0
235,215,145,364,503,4.05,129,3,17,0
235,215,145,364,515,4.05,129,3,17,0
235,215,145,364,527,4.05,129,3,17,0
235,215,145,364,539,4.05,129,3,17,0
235,215,145,364,551,4.05,129,3,17,0
235,215,145,364,563,4.05,129,3,17,0
235,215,145,364,575,4.05,129,3,17,0
235,215,145,364,587,4.05,129,3,17,0
235,215,145,364,599,4.05,129,3,17,0
235,215,145,261,391,3.8,26,3,18,0
220,200,160,261,403,3.8,41,3,18,-1
205,185,175,261,415,3.8,56,3,18,-1
190,170,190,261,427,3.8,71,4,18,-1
175,155,205,261,439,3.8,86,3,18,-1
160,140,220,261,451,3.8,101,3,18,-1
145,125,235,261,463,3.8,116,3,18,-1
130,110,250,261,475,3.8,131,3,18,-1
125,105,255,261,487,3.8,136,3,18,0
125,105,255,261,499,3.8,136,3,18,0
125,105,255,261,511,3.8,136,3,18,0
125,105,255,261,523,3.8,136,3,18,0
125,105,255,261,535,3.8,136,3,18,0
125,105,255,261,547,3.8,136,3,18,0
125,105,255,261,559,3.8,136,3,18,0
125,105,255,261,571,3.8,136,3,18,0
125,105,255,261,583,3.8,136,3,18,0
125,105,255,261,595,3.8,136,3,18,0
125,105,255,261,607,3.8,136,3,18,0
125,105,255,261,619,3.8,136,3,18,0
125,105,255,261,631,3.8,136,3,19,0
125,105,255,261,643,3.8,136,4,19,0
125,105,255,129,327,3.18,4,3,19,0
125,105,255,129,336,3.18,4,3,19,0
125,105,255,129,345,3.18,4,3,19,0
125,105,255,129,354,3.18,4,3,19,0
125,105,255,129,363,3.18,4,3,19,0
125,105,255,129,372,3.18,4,3,19,0
125,105,255,129,381,3.18,4,3,19,0
125,105,255,129,390,3.18,4,3,19,0
140,120,240,129,399,3.18,-11,3,19,1
155,135,225,129,408,3.18,-26,3,19,1
170,150,210,129,417,3.18,-41,3,19,1
185,165,195,129,426,3.18,-56,3,19,1
200,180,180,129,435,3.18,-71,3,19,1
215,195,165,129,444,3.18,-86,3,19,1
230,210,150,129,453,3.18,-101,3,19,1
245,225,135,129,462,3.18,-116,3,19,1
255,235,125,129,471,3.18,-126,3,19,0
255,235,125,129,480,3.18,-126,4,19,0
255,235,125,129,489,3.18,-126,4,20,0
255,235,125,129,498,3.18,-126,4,20,0
255,235,125,129,507,3.18,-126,4,20,0
255,235,125,129,516,3.18,-126,4,20,0
255,235,125,129,525,3.18,-126,4,20,0
255,235,125,129,534,3.18,-126,4,20,0
255,235,125,129,543,3.18,-126,4,20,0
255,235,125,129,552,3.18,-126,4,20,0
255,235,125,129,561,3.18,-126,4,20,0
255,235,125,129,570,3.18,-126,4,20,0
255,235,125,129,579,3.18,-126,4,20,0
255,235,125,129,588,3.18,-126,4,20,0
255,235,125,129,597,3.18,-126,4,20,0
255,235,125,129,606,3.18,-126,4,20,0
255,235,125,129,615,3.18,-126,4,20,0
255,235,125,129,624,3.18,-126,4,20,0
255,235,125,129,633,3.18,-126,4,20,0
255,235,125,129,642,3.18,-126,5,20,0
255,235,125,215,322,3.05,-40,3,20,0
255,235,125,215,331,3.05,-40,3,20,0
255,235,125,215,340,3.05,-40,3,21,0
255,235,125,215,349,3.05,-40,3,21,0
255,235,125,215,358,3.05,-40,3,21,0
255,235,125,215,367,3.05,-40,3,21,0
255,235,125,215,376,3.05,-40,3,21,0
255,235,125,215,385,3.05,-40,3,21,0
255,235,125,215,394,3.05,-40,3,21,0
255,235,125,215,403,3.05,-40,3,21,0
255,235,125,215,412,3.05,-40,3,21,0
255,235,125,215,421,3.05,-40,3,21,0
260,240,120,215,430,3.05,-45,3,21,1
275,255,105,215,439,3.05,-60,3,21,1
290,270,90,215,448,3.05,-75,3,21,1
305,285,75,215,457,3.05,-90,3,21,1
320,300,60,215,466,3.05,-105,3,21,1
335,315,45,215,475,3.05,-120,4,21,1
340,320,40,215,484,3.05,-125,4,21,0
340,320,40,215,493,3.05,-125,4,21,0
340,320,40,215,502,3.05,-125,4,21,0
340,320,40,215,511,3.05,-125,4,21,0
340,320,40,215,520,3.05,-125,4,22,0
340,320,40,215,529,3.05,-125,4,22,0
340,320,40,215,538,3.05,-125,4,22,0
340,320,40,215,547,3.05,-125,4,22,0
340,320,40,215,556,3.05,-125,4,22,0
340,320,40,215,565,3.05,-125,4,22,0
340,320,40,215,574,3.05,-125,4,22,0
340,320,40,215,583,3.05,-125,4,22,0
340,320,40,215,592,3.05,-125,4,22,0
340,320,40,215,601,3.05,-125,4,22,0
335,315,45,215,610,3.05,-120,4,22,-1
320,300,60,215,619,3.05,-105,4,22,-1
305,285,75,215,628,3.05,-90,4,22,-1
290,270,90,215,637,3.05,-75,5,22,-1
275,255,105,215,646,3.05,-60,4,22,-1
260,240,120,257,239,4.19,-3,3,22,-1
245,225,135,23,462,3.88,-222,3,22,-1
230,210,150,23,474,3.88,-207,3,22,-1
215,195,165,23,486,3.88,-192,3,22,-1
200,180,180,23,498,3.88,-177,3,22,-1
185,165,195,23,510,3.88,-162,3,23,-1
170,150,210,23,522,3.88,-147,3,23,-1
170,150,210,23,534,3.88,-147,3,23,0
170,150,210,23,546,3.88,-147,3,23,0
170,150,210,23,558,3.88,-147,3,23,0
170,150,210,23,570,3.88,-147,3,23,0
170,150,210,23,582,3.88,-147,3,23,0
170,150,210,23,594,3.88,-147,3,23,0
170,150,210,23,606,3.88,-147,3,23,0
170,150,210,23,618,3.88,-147,3,23,0
170,150,210,257,419,4.19,87,4,23,0
170,150,210,257,431,4.19,87,4,23,0
170,150,210,257,443,4.19,87,3,23,0
170,150,210,257,455,4.19,87,3,23,0
170,150,210,257,467,4.19,87,3,23,0
170,150,210,257,479,4.19,87,3,23,0
170,150,210,257,491,4.19,87,3,23,0
170,150,210,257,503,4.19,87,3,23,0
170,150,210,257,515,4.19,87,3,23,0
170,150,210,257,527,4.19,87,3,23,0
170,150,210,257,539,4.19,87,3,24,0
170,150,210,257,551,4.19,87,3,24,0
170,150,210,257,563,4.19,87,3,24,0
170,150,210,257,575,4.19,87,3,24,0
170,150,210,257,587,4.19,87,3,24,0
170,150,210,257,599,4.19,87,3,24,0
170,150,210,257,611,4.19,87,3,24,0
170,150,210,257,623,4.19,87,3,24,0
170,150,210,257,635,4.19,87,4,24,0
170,150,210,257,647,4.19,87,4,24,0
170,150,210,97,441,4.17,-73,3,24,0
170,150,210,97,453,4.17,-73,3,24,0
170,150,210,97,465,4.17,-73,3,24,0
170,150,210,97,477,4.17,-73,3,24,0
170,150,210,97,489,4.17,-73,3,24,0
170,150,210,97,501,4.17,-73,3,24,0
170,150,210,97,513,4.17,-73,3,24,0
170,150,210,97,525,4.17,-73,3,24,0
170,150,210,97,537,4.17,-73,3,24,0
170,150,210,97,549,4.17,-73,3,24,0
170,150,210,97,561,4.17,-73,3,25,0
170,150,210,97,573,4.17,-73,3,25,0
170,150,210,97,585,4.17,-73,3,25,0
170,150,210,97,597,4.17,-73,3,25,0
170,150,210,97,609,4.17,-73,3,25,0
170,150,210,97,621,4.17,-73,4,25,0
170,150,210,97,633,4.17,-73,4,25,0
170,150,210,129,439,3.85,-41,4,25,0
170,150,210,129,451,3.85,-41,3,25,0
175,155,205,129,463,3.85,-46,3,25,1
190,170,190,129,475,3.85,-61,3,25,1
205,185,175,129,487,3.85,-76,3,25,1
220,200,160,129,499,3.85,-91,3,25,1
230,210,150,129,511,3.85,-101,3,25,0
230,210,150,129,523,3.85,-101,3,25,0
230,210,150,129,535,3.85,-101,3,25,0
230,210,150,129,547,3.85,-101,3,25,0
230,210,150,129,559,3.85,-101,3,25,0
230,210,150,129,571,3.85,-101,3,25,0
230,210,150,129,583,3.85,-101,3,25,0
215,195,165,129,595,3.85,-86,3,26,-1
200,180,180,129,607,3.85,-71,3,26,-1
185,165,195,129,619,3.85,-56,4,26,-1
170,150,210,129,631,3.85,-41,4,26,-1
170,150,210,129,643,3.85,-41,4,26,0
170,150,210,87,447,4.36,-83,3,26,0
170,150,210,87,459,4.36,-83,3,26,0
170,150,210,87,471,4.36,-83,3,26,0
170,150,210,87,483,4.36,-83,3,26,0
170,150,210,87,495,4.36,-83,3,26,0
170,150,210,87,507,4.36,-83,3,26,0
170,150,210,87,519,4.36,-83,3,26,0
170,150,210,87,531,4.36,-83,3,26,0
170,150,210,87,543,4.36,-83,3,26,0
170,150,210,87,555,4.36,-83,3,26,0
170,150,210,87,567,4.36,-83,3,26,0
170,150,210,87,579,4.36,-83,3,26,0
170,150,210,87,591,4.36,-83,3,26,0
170,150,210,87,603,4.36,-83,3,26,0
175,155,205,87,615,4.36,-88,3,26,1
190,170,190,87,627,4.36,-103,4,27,1
205,185,175,121,429,3.63,-84,4,27,1
220,200,160,121,441,3.63,-99,3,27,1
235,215,145,121,453,3.63,-114,3,27,1
250,230,130,121,465,3.63,-129,3,27,1
265,245,115,121,477,3.63,-144,3,27,1
280,260,100,121,489,3.63,-159,3,27,1
295,275,85,121,501,3.63,-174,3,27,1
310,290,70,121,513,3.63,-189,3,27,1
325,305,55,121,525,3.63,-204,3,27,1
325,305,55,121,537,3.63,-204,3,27,0
325,305,55,121,549,3.63,-204,3,27,0
325,305,55,319,352,3.73,-6,3,27,0
315,295,65,319,364,3.73,4,3,27,-1
300,280,80,319,376,3.73,19,3,27,-1
285,265,95,319,388,3.73,34,3,27,-1
270,250,110,319,400,3.73,49,3,27,-1
255,235,125,319,412,3.73,64,4,27,-1
240,220,140,121,633,3.63,-119,4,27,-1
225,205,155,121,645,3.63,-104,4,27,-1
210,190,170,319,448,3.73,109,3,28,-1
205,185,175,319,460,3.73,114,3,28,0
205,185,175,319,472,3.73,114,3,28,0
205,185,175,319,484,3.73,114,3,28,0
205,185,175,319,496,3.73,114,3,28,0
205,185,175,319,508,3.73,114,3,28,0
205,185,175,319,520,3.73,114,3,28,0
205,185,175,319,532,3.73,114,3,28,0
205,185,175,319,544,3.73,114,3,28,0
205,185,175,319,556,3.73,114,3,28,0
205,185,175,319,568,3.73,114,3,28,0
205,185,175,319,580,3.73,114,3,28,0
220,200,160,319,592,3.73,99,3,28,1
235,215,145,319,604,3.73,84,3,28,1
250,230,130,319,616,3.73,69,4,28,1
265,245,115,319,628,3.73,54,4,28,1
280,260,100,319,640,3.73,39,4,28,1
295,275,85,202,442,3.95,-93,3,28,1
310,290,70,202,454,3.95,-108,3,28,1
325,305,55,202,466,3.95,-123,3,28,1
325,305,55,202,478,3.95,-123,3,29,0
325,305,55,202,490,3.95,-123,3,29,0
